nombre_avis,asin,prix,image_url,note,page,url,titre
4,B0DGQWBBB2,Prix non disponible,https://m.media-amazon.com/images/I/619hHZH+SSL._AC_UL320_.jpg,5.0 out of 5 stars,1,https://www.amazon.co.uk/Samsung-Chromebook-Processor-Storage-Neptune/dp/B0DGQWBBB2/ref=sr_1_24?dib=eyJ2IjoiMSJ9.-4WEjr5OW6-3xMD2AM0VrqpQJOGS0Eh4MUdaWhdz_duE5gWEH2CQe3O9lUU2Z9A6rxI9OOYeDOqb7pjyOG9lXWmJeAUeYuLxszd_lQrB334E5f06uQe4lz6uqqjz3xp2sX3q7DPeyj4iCh-VhoWZAcqI1KzUkM5EuSYbyy00tqPJGey81G77ddIxxggewOt6_kZzC7eRwNmbGyROpD1tqziPMhY9cJ1VXQGU9Vx7DWF_chhuF3hgLenti-f4zzSu6YCWd_4RiebEUpSJU8PvrSL7Z5-OElCUGMCvZgD0ypo.R7BBYrmAVYX5SHF--0pjaS5_soXxfxD0yzzxznTCn0o&dib_tag=se&qid=1746427297&s=computers&sr=1-24,Samsung Galaxy Chromebook Plus Gemini AI Laptop | 15.6' FHD AMOLED | Intel Core 3 | 8 GB RAM | 256 GB SSD | Chrome OS | Backlit Keys Numeric Key | Metal Neptune Blue | Works with Galaxy Phone & Tab
153,B0DR8NYF9V,Prix non disponible,https://m.media-amazon.com/images/I/716qXVHNgBL._AC_UL320_.jpg,4.0 out of 5 stars,2,https://www.amazon.co.uk/Lenovo-Console-Display-Windows-Glacier/dp/B0DR8NYF9V/ref=sr_1_25?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-25,Lenovo Legion Go S Gaming Console | 8 Inches WUXGA Touch Display | 120Hz | AMD Ryzen Z2 Go | 16GB RAM | 512GB SSD | Windows 11 | Glacier White
12,B09HYQWQ52,"£4,999.00",https://m.media-amazon.com/images/I/81ya5Q9EPAL._AC_UL320_.jpg,3.5 out of 5 stars,2,https://www.amazon.co.uk/Dell-9710-i7-11800H-Fingerprint-Thunderbolt/dp/B09HYQWQ52/ref=sr_1_26?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-26,"2021 Newest Dell XPS 17 Laptop 9710, 17"" UHD+ Touch Display, Intel i7-11800H, GeForce RTX 3050, 32GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Thunderbolt, Win 10 Pro"
49,B0CZBVRSXT,"£1,431.49",https://m.media-amazon.com/images/I/819DGOajgTL._AC_UL320_.jpg,4.0 out of 5 stars,2,https://www.amazon.co.uk/Predator-Verified-AI-Powered-processor-PTN16-51-932N/dp/B0CZBVRSXT/ref=sr_1_27?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-27,"Acer Predator Triton Neo 16 Gaming Creator Laptop | 16"" WQXGA+ 165Hz Calman Verified | AI-Powered | Intel Core Ultra 9 processor 185H | NVIDIA GeForce RTX 4070 | 32GB LPDDR5X | 1TB SSD | PTN16-51-932N"
4,B0CZ9N4JKR,Prix non disponible,https://m.media-amazon.com/images/I/71PwUpnQlNL._AC_UL320_.jpg,4.7 out of 5 stars,2,https://www.amazon.co.uk/HP-14s-dq0034na-Laptop-Celeron-Windows/dp/B0CZ9N4JKR/ref=sr_1_28?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-28,HP 14s-dq0034na Laptop | 14in HD | Intel Celeron N4120 | 4GB RAM | 128GB SSD | Windows 11 | Black
"1,121",B08Q3XHP3M,Prix non disponible,https://m.media-amazon.com/images/I/81KDeMk361L._AC_UL320_.jpg,4.4 out of 5 stars,2,https://www.amazon.co.uk/HP-15s-fq2016sa-pixels-Intel%C2%AE-Windows/dp/B08Q3XHP3M/ref=sr_1_29?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-29,HP Laptop PC 15s-fq2016sa - Intel Core i5-1135G7 Processor - 8GB RAM - 512GB SSD - Intel Iris Xe GPU - 15.6 inch Full HD 16:9 Display - Windows 11 Home - Natural Silver
2 capacities,B0BQRS5RFG,"£1,149.00",https://m.media-amazon.com/images/I/61m82ljP+vL._AC_UL320_.jpg,4.3 out of 5 stars,2,https://www.amazon.co.uk/Samsung-Galaxy-Processor-Storage-Graphite/dp/B0BQRS5RFG/ref=sr_1_30?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-30,"Samsung Galaxy Book3 360 Wi-Fi Laptop, 15.6 Inch, 13th gen Intel Core i5 Processor, 8GB RAM, 256GB Storage, Graphite - Official"
20,B09T742JN3,Prix non disponible,https://m.media-amazon.com/images/I/5193lWEQ9CL._AC_UL320_.jpg,4.1 out of 5 stars,2,https://www.amazon.co.uk/Samsung-Galaxy-Windows-Storage-Version/dp/B09T742JN3/ref=sr_1_31?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-31,Samsung Galaxy Book2 12th Gen Intel Core i3 with Windows 11 Home 15.6 Inch Laptop 8GB RAM 256GB Storage Mystic Silver (UK Version)
8 capacities,B0CRVHCLH8,Prix non disponible,https://m.media-amazon.com/images/I/61KpHXHDIVL._AC_UL320_.jpg,5.0 out of 5 stars,2,https://www.amazon.co.uk/HoMei-i9-13900H-5-40GHz-Dedicated-Graphics/dp/B0CRVHCLH8/ref=sr_1_32?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-32,"HoMei 64GB DDR4 RAM, 1TB M.2 PCIe SSD, 1TB HDD, 14 Cores 13th Gen Intel Core i9-13900H 5.40GHz Gaming Laptop, 17.3"" 2.5K Ultra HD 165Hz Display, GeForce RTX 3050 4GB GDDR6 Dedicated Graphics"
5 capacities,B0CT67CYNQ,Prix non disponible,https://m.media-amazon.com/images/I/718mAMuSiDL._AC_UL320_.jpg,3.9 out of 5 stars,2,https://www.amazon.co.uk/Dell-Inspiron-15-Business-Microsoft/dp/B0CT67CYNQ/ref=sr_1_33?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-33,"Dell 2024 Inspiron 15 Business Laptop, Free Microsoft Office 2021 with Lifetime License, 15.6"" FHD 1920 x 1080, Intel 10-Core i5-1235U, 16GB DDR4 RAM, 512GB PCIe SSD, Windows 11 Pro, Black"
675,B08BLH2DHL,Prix non disponible,https://m.media-amazon.com/images/I/61-TxpZfqyL._AC_UL320_.jpg,4.3 out of 5 stars,2,https://www.amazon.co.uk/Lenovo-IdeaPad-Duet-Chromebook-Laptop/dp/B08BLH2DHL/ref=sr_1_34?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-34,"Lenovo IdeaPad Duet Chromebook 10.1 Inch FHD 2-in-1 Laptop - (MediaTek P60T, 4 GB RAM, 64 GB eMCP, Chrome OS)"
137,B07ZD6244S,Prix non disponible,https://m.media-amazon.com/images/I/81hudCD23nL._AC_UL320_.jpg,4.2 out of 5 stars,2,https://www.amazon.co.uk/Dell-Optiplex-240GB-Graphics-Renewed/dp/B07ZD6244S/ref=sr_1_35?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-35,Dell Optiplex 3040 SFF i5 6500 8GB RAM 240GB SSD HDMI HD Graphics Win 10 Pro (Renewed)
2 capacities,B0D272B341,"£1,249.63",https://m.media-amazon.com/images/I/61Fm0e1dA9L._AC_UL320_.jpg,5.0 out of 5 stars,2,https://www.amazon.co.uk/ASUS-Vivobook-Micro-Edge-10-Cores-i7-1255U/dp/B0D272B341/ref=sr_1_36?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-36,"ASUS Vivobook 16 Laptop, 16” WUXGA Micro-Edge Display, 12th Gen Intel 10-Cores i7-1255U (Up to 4.7GHz), 40GB RAM, 2TB NVMe SSD, Webcam, 180° Lay-Flat, Keypad, HDMI, USB-C, PDG HDMI, Win 11 Pro, Black"
119,B0CZXRYVPR,Prix non disponible,https://m.media-amazon.com/images/I/81XT1vvdHNL._AC_UL320_.jpg,4.6 out of 5 stars,2,https://www.amazon.co.uk/Lenovo-IdeaPad-Laptop-i3-N305-Windows/dp/B0CZXRYVPR/ref=sr_1_37?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-37,Lenovo IdeaPad Slim 3 | 15 inch Full HD Laptop | Intel Core i3-N305 | 8GB RAM | 512GB SSD | Windows 11 Home in S mode | Abyss Blue
2,B0CVS89TFV,Prix non disponible,https://m.media-amazon.com/images/I/61+lm3ElCUL._AC_UL320_.jpg,2.9 out of 5 stars,2,https://www.amazon.co.uk/Lenovo-Intel-i5-13420H-39-62-512GB/dp/B0CVS89TFV/ref=sr_1_38?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-38,Lenovo V15 G4 Intel Core i5-13420H 39.62 cm 15.6 Inch FHD 16GB 512GB SSD UMA W11P No WWAN Black
Nombre d'avis non disponible,B0C9JTPDSB,Prix non disponible,https://m.media-amazon.com/images/I/61q2PGo6NlL._AC_UL320_.jpg,Note non disponible,2,https://www.amazon.co.uk/Lenovo-i5-13420H-DDR4-SDRAM-802-11ac-Windows/dp/B0C9JTPDSB/ref=sr_1_39?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-39,"Lenovo V14 Intel® Core™ i5 i5-13420H Laptop 35.6 cm (14"") Full HD 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Pro Black"
2 capacities,B0D364ZVBF,Prix non disponible,https://m.media-amazon.com/images/I/61f2MOpL2qL._AC_UL320_.jpg,5.0 out of 5 stars,2,https://www.amazon.co.uk/Samsung-Galaxy-Copilot-Snapdragon-Storage/dp/B0D364ZVBF/ref=sr_1_40?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-40,Samsung Galaxy Book4 Edge AI Laptop Copilot+ PC 16.0 Inch Snapdragon X Elite 16GB Memory 512GB Storage Arctic Blue
602,B07NNYRRF5,Prix non disponible,https://m.media-amazon.com/images/I/61OJ94hvgRL._AC_UL320_.jpg,3.5 out of 5 stars,2,https://www.amazon.co.uk/Apple-MacBook-Display-MPXQ2LL-Renewed/dp/B07NNYRRF5/ref=sr_1_41?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-41,"Apple MacBook Pro Retina Display with 2.3GHz Intel Core i5 Dual Core (13-inch, 8GB RAM, 128GB SSD) (QWERTY English) Silver (Renewed)"
179,B082P7RKY6,£132.99,https://m.media-amazon.com/images/I/516oP8omJML._AC_UL320_.jpg,3.8 out of 5 stars,2,https://www.amazon.co.uk/Lenovo-ThinkPad-X270-12-5-Ultrabook/dp/B082P7RKY6/ref=sr_1_42?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-42,"2017 Lenovo ThinkPad X270 with i5-6300U (12.5-inch, 8GB RAM, 256GB SSD) (QWERTY English) (Renewed)"
34,B0B4WP7SV9,Prix non disponible,https://m.media-amazon.com/images/I/61yWngjvgWL._AC_UL320_.jpg,4.4 out of 5 stars,2,https://www.amazon.co.uk/Fujitsu-LIFEBOOK-Notebook-DDR4-SDRAM-FPC04904BS/dp/B0B4WP7SV9/ref=sr_1_43?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-43,"Fujitsu LIFEBOOK A3511 Intel Core i3-1115G4 15.6"" FHD Display 8GB DDR4-SDRAM 256GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro"
399,B096XM6BCW,Prix non disponible,https://m.media-amazon.com/images/I/61eDGTqB+MS._AC_UL320_.jpg,4.3 out of 5 stars,2,https://www.amazon.co.uk/ASUS-VivoBook-Microsoft-Office-365/dp/B096XM6BCW/ref=sr_1_44?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-44,"ASUS Vivobook E510MA 15.6 Inch Full HD Laptop (Intel Celeron N4020, 4GB RAM, 64GB eMMC, Windows 10) Includes 1 Year Microsoft Office 365 Subscription"
"1,488",B078GX9R5W,£335.00,https://m.media-amazon.com/images/I/71nM55mRvxL._AC_UL320_.jpg,3.6 out of 5 stars,2,https://www.amazon.co.uk/Apple-MacBook-Display-MPXQ2LL-Renewed/dp/B078GX9R5W/ref=sr_1_45?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-45,"Mid 2017 Apple MacBook Pro with 2.3GHz Intel Core i5 (13 inch, 8GB RAM, 128GB SSD) Space Gray (Renewed)"
1,B09S7VNN9F,"£3,820.80",https://m.media-amazon.com/images/I/61qEwBZV+vL._AC_UL320_.jpg,5.0 out of 5 stars,2,https://www.amazon.co.uk/Surface-Microsoft-Laptop-Win10Pro-Platinum/dp/B09S7VNN9F/ref=sr_1_46?dib=eyJ2IjoiMSJ9.r6VYoo8q_1lcE6B_MNPq-xPavXS9eJP54ciEiohsSodagaSInsIulEeeTrRaDuhaVQqUplbRav2ui1cERG69YtFODAEao4hDbY1DCHV4b7pvCpXXzBVChhizm9pRhf5udoUxmaqMaGE1XLzmdy5WnOag_EZHQ3szvCX3ijeAzwMXFJI-H2kQ2-WwqQ82ps5yY2HQ1kIhK79_v93iUjKIK3w-3uOgsQ_Odf7EsbcVYPxHh2H1W7eJoWKp2fua1HnUz3diQZ2jMo4e-OnyUGjBEpwcfc8ijSWVWRcEEVhsALE.TDsAafAJdVnUMy8LRmjYfKSMtuFuTRfXDnrSSjx69jo&dib_tag=se&qid=1746427300&s=computers&sr=1-46,Microsoft Surface Laptop Studio Core i7/16GB/512GB/ GF RTX 3050Ti Win10Pro Platinum
